filename,servicename,protocol
memorydb-2021-01-01.json,com.amazonaws.memorydb#AmazonMemoryDB,aws.protocols#awsJson1_1
mgn-2020-02-26.json,com.amazonaws.mgn#ApplicationMigrationService,aws.protocols#restJson1
migration-hub-2017-05-31.json,com.amazonaws.migrationhub#AWSMigrationHub,aws.protocols#awsJson1_1
migration-hub-refactor-spaces-2021-10-26.json,com.amazonaws.migrationhubrefactorspaces#RefactorSpaces,aws.protocols#restJson1
migrationhub-config-2019-06-30.json,com.amazonaws.migrationhubconfig#AWSMigrationHubMultiAccountService,aws.protocols#awsJson1_1
migrationhuborchestrator-2021-08-28.json,com.amazonaws.migrationhuborchestrator#AWSMigrationHubOrchestrator,aws.protocols#restJson1
migrationhubstrategy-2020-02-19.json,com.amazonaws.migrationhubstrategy#AWSMigrationHubStrategyRecommendation,aws.protocols#restJson1
mpa-2022-07-26.json,com.amazonaws.mpa#AWSFluffyCoreService,aws.protocols#restJson1
mq-2017-11-27.json,com.amazonaws.mq#mq,aws.protocols#restJson1
mturk-2017-01-17.json,com.amazonaws.mturk#MTurkRequesterServiceV20170117,aws.protocols#awsJson1_1
mwaa-2020-07-01.json,com.amazonaws.mwaa#AmazonMWAA,aws.protocols#restJson1
mwaa-serverless-2024-07-26.json,com.amazonaws.mwaaserverless#AmazonMWAAServerless,aws.protocols#awsJson1_0
neptune-2014-10-31.json,com.amazonaws.neptune#AmazonRDSv19,aws.protocols#awsQuery
neptune-graph-2023-11-29.json,com.amazonaws.neptunegraph#AmazonNeptuneGraph,aws.protocols#restJson1
neptunedata-2023-08-01.json,com.amazonaws.neptunedata#AmazonNeptuneDataplane,aws.protocols#restJson1
network-firewall-2020-11-12.json,com.amazonaws.networkfirewall#NetworkFirewall_20201112,aws.protocols#awsJson1_0
networkflowmonitor-2023-04-19.json,com.amazonaws.networkflowmonitor#NetworkFlowMonitor,aws.protocols#restJson1
networkmanager-2019-07-05.json,com.amazonaws.networkmanager#NetworkManager,aws.protocols#restJson1
networkmonitor-2023-08-01.json,com.amazonaws.networkmonitor#NetworkMonitor,aws.protocols#restJson1
notifications-2018-05-10.json,com.amazonaws.notifications#Notifications,aws.protocols#restJson1
notificationscontacts-2018-05-10.json,com.amazonaws.notificationscontacts#NotificationsContacts,aws.protocols#restJson1
nova-act-2025-08-22.json,com.amazonaws.novaact#AmazonNovaAgentsDataPlane,aws.protocols#restJson1
oam-2022-06-10.json,com.amazonaws.oam#oamservice,aws.protocols#restJson1
observabilityadmin-2018-05-10.json,com.amazonaws.observabilityadmin#ObservabilityAdmin,aws.protocols#restJson1
odb-2024-08-20.json,com.amazonaws.odb#Odb,aws.protocols#awsJson1_0
omics-2022-11-28.json,com.amazonaws.omics#Omics,aws.protocols#restJson1
opensearch-2021-01-01.json,com.amazonaws.opensearch#AmazonOpenSearchService,aws.protocols#restJson1
opensearchserverless-2021-11-01.json,com.amazonaws.opensearchserverless#OpenSearchServerless,aws.protocols#awsJson1_0
organizations-2016-11-28.json,com.amazonaws.organizations#AWSOrganizationsV20161128,aws.protocols#awsJson1_1
osis-2022-01-01.json,com.amazonaws.osis#AmazonOpenSearchIngestionService,aws.protocols#restJson1
outposts-2019-12-03.json,com.amazonaws.outposts#OutpostsOlafService,aws.protocols#restJson1
panorama-2019-07-24.json,com.amazonaws.panorama#OmniCloudServiceLambda,aws.protocols#restJson1
partnercentral-account-2025-04-04.json,com.amazonaws.partnercentralaccount#PartnerCentralAccount,aws.protocols#awsJson1_0
partnercentral-benefits-2018-05-10.json,com.amazonaws.partnercentralbenefits#PartnerCentralBenefitsService,aws.protocols#awsJson1_0
partnercentral-channel-2024-03-18.json,com.amazonaws.partnercentralchannel#PartnerCentralChannel,aws.protocols#awsJson1_0
partnercentral-selling-2022-07-26.json,com.amazonaws.partnercentralselling#AWSPartnerCentralSelling,aws.protocols#awsJson1_0
payment-cryptography-2021-09-14.json,com.amazonaws.paymentcryptography#PaymentCryptographyControlPlane,aws.protocols#awsJson1_0
payment-cryptography-data-2022-02-03.json,com.amazonaws.paymentcryptographydata#PaymentCryptographyDataPlane,aws.protocols#restJson1
pca-connector-ad-2018-05-10.json,com.amazonaws.pcaconnectorad#PcaConnectorAd,aws.protocols#restJson1
pca-connector-scep-2018-05-10.json,com.amazonaws.pcaconnectorscep#PcaConnectorScep,aws.protocols#restJson1
pcs-2023-02-10.json,com.amazonaws.pcs#AWSParallelComputingService,aws.protocols#awsJson1_0
personalize-2018-05-22.json,com.amazonaws.personalize#AmazonPersonalize,aws.protocols#awsJson1_1
personalize-events-2018-03-22.json,com.amazonaws.personalizeevents#AmazonPersonalizeEvents,aws.protocols#restJson1
personalize-runtime-2018-05-22.json,com.amazonaws.personalizeruntime#AmazonPersonalizeRuntime,aws.protocols#restJson1
pi-2018-02-27.json,com.amazonaws.pi#PerformanceInsightsv20180227,aws.protocols#awsJson1_1
pinpoint-2016-12-01.json,com.amazonaws.pinpoint#Pinpoint,aws.protocols#restJson1
pinpoint-email-2018-07-26.json,com.amazonaws.pinpointemail#AmazonPinpointEmailService,aws.protocols#restJson1
pinpoint-sms-voice-2018-09-05.json,com.amazonaws.pinpointsmsvoice#PinpointSMSVoice,aws.protocols#restJson1
pinpoint-sms-voice-v2-2022-03-31.json,com.amazonaws.pinpointsmsvoicev2#PinpointSMSVoiceV2,aws.protocols#awsJson1_0
pipes-2015-10-07.json,com.amazonaws.pipes#Pipes,aws.protocols#restJson1
polly-2016-06-10.json,com.amazonaws.polly#Parrot_v1,aws.protocols#restJson1
pricing-2017-10-15.json,com.amazonaws.pricing#AWSPriceListService,aws.protocols#awsJson1_1
proton-2020-07-20.json,com.amazonaws.proton#AwsProton20200720,aws.protocols#awsJson1_0
qapps-2023-11-27.json,com.amazonaws.qapps#QAppsService,aws.protocols#restJson1
qbusiness-2023-11-27.json,com.amazonaws.qbusiness#ExpertQ,aws.protocols#restJson1
qconnect-2020-10-19.json,com.amazonaws.qconnect#WisdomService,aws.protocols#restJson1
quicksight-2018-04-01.json,com.amazonaws.quicksight#QuickSight_20180401,aws.protocols#restJson1
ram-2018-01-04.json,com.amazonaws.ram#AmazonResourceSharing,aws.protocols#restJson1
rbin-2021-06-15.json,com.amazonaws.rbin#AmazonRecycleBin,aws.protocols#restJson1
rds-2014-10-31.json,com.amazonaws.rds#AmazonRDSv19,aws.protocols#awsQuery
rds-data-2018-08-01.json,com.amazonaws.rdsdata#RdsDataService,aws.protocols#restJson1
redshift-2012-12-01.json,com.amazonaws.redshift#RedshiftServiceVersion20121201,aws.protocols#awsQuery
redshift-data-2019-12-20.json,com.amazonaws.redshiftdata#RedshiftData,aws.protocols#awsJson1_1
redshift-serverless-2021-04-21.json,com.amazonaws.redshiftserverless#RedshiftServerless,aws.protocols#awsJson1_1
rekognition-2016-06-27.json,com.amazonaws.rekognition#RekognitionService,aws.protocols#awsJson1_1
repostspace-2022-05-13.json,com.amazonaws.repostspace#RepostSpace,aws.protocols#restJson1
resiliencehub-2020-04-30.json,com.amazonaws.resiliencehub#AwsResilienceHub,aws.protocols#restJson1
resource-explorer-2-2022-07-28.json,com.amazonaws.resourceexplorer2#ResourceExplorer,aws.protocols#restJson1
resource-groups-2017-11-27.json,com.amazonaws.resourcegroups#Ardi,aws.protocols#restJson1
resource-groups-tagging-api-2017-01-26.json,com.amazonaws.resourcegroupstaggingapi#ResourceGroupsTaggingAPI_20170126,aws.protocols#awsJson1_1
rolesanywhere-2018-05-10.json,com.amazonaws.rolesanywhere#RolesAnywhere,aws.protocols#restJson1
route-53-2013-04-01.json,com.amazonaws.route53#AWSDnsV20130401,aws.protocols#restXml
route-53-domains-2014-05-15.json,com.amazonaws.route53domains#Route53Domains_v20140515,aws.protocols#awsJson1_1
route53-recovery-cluster-2019-12-02.json,com.amazonaws.route53recoverycluster#ToggleCustomerAPI,aws.protocols#awsJson1_0
route53-recovery-control-config-2020-11-02.json,com.amazonaws.route53recoverycontrolconfig#Route53RecoveryControlConfig,aws.protocols#restJson1
route53-recovery-readiness-2019-12-02.json,com.amazonaws.route53recoveryreadiness#Route53RecoveryReadiness,aws.protocols#restJson1
route53globalresolver-2022-09-27.json,com.amazonaws.route53globalresolver#EC2DNSGlobalResolverCustomerAPI,aws.protocols#restJson1
route53profiles-2018-05-10.json,com.amazonaws.route53profiles#Route53Profiles,aws.protocols#restJson1
route53resolver-2018-04-01.json,com.amazonaws.route53resolver#Route53Resolver,aws.protocols#awsJson1_1
rtbfabric-2023-05-15.json,com.amazonaws.rtbfabric#RTBFabric,aws.protocols#restJson1
rum-2018-05-10.json,com.amazonaws.rum#RUM,aws.protocols#restJson1
s3-2006-03-01.json,com.amazonaws.s3#AmazonS3,aws.protocols#restXml
s3-control-2018-08-20.json,com.amazonaws.s3control#AWSS3ControlServiceV20180820,aws.protocols#restXml
s3outposts-2017-07-25.json,com.amazonaws.s3outposts#S3Outposts,aws.protocols#restJson1
s3tables-2018-05-10.json,com.amazonaws.s3tables#S3TableBuckets,aws.protocols#restJson1
s3vectors-2025-07-15.json,com.amazonaws.s3vectors#S3Vectors,aws.protocols#restJson1
sagemaker-2017-07-24.json,com.amazonaws.sagemaker#SageMaker,aws.protocols#awsJson1_1
sagemaker-a2i-runtime-2019-11-07.json,com.amazonaws.sagemakera2iruntime#AmazonSageMakerA2IRuntime,aws.protocols#restJson1
sagemaker-edge-2020-09-23.json,com.amazonaws.sagemakeredge#AmazonSageMakerEdge,aws.protocols#restJson1
sagemaker-featurestore-runtime-2020-07-01.json,com.amazonaws.sagemakerfeaturestoreruntime#AmazonSageMakerFeatureStoreRuntime,aws.protocols#restJson1
sagemaker-geospatial-2020-05-27.json,com.amazonaws.sagemakergeospatial#SageMakerGeospatial,aws.protocols#restJson1
sagemaker-metrics-2022-09-30.json,com.amazonaws.sagemakermetrics#SageMakerMetricsService,aws.protocols#restJson1
sagemaker-runtime-2017-05-13.json,com.amazonaws.sagemakerruntime#AmazonSageMakerRuntime,aws.protocols#restJson1
sagemaker-runtime-http2-2025-10-01.json,com.amazonaws.sagemakerruntimehttp2#AmazonSageMakerRuntimeHttp2,aws.protocols#restJson1
savingsplans-2019-06-28.json,com.amazonaws.savingsplans#AWSSavingsPlan,aws.protocols#restJson1
scheduler-2021-06-30.json,com.amazonaws.scheduler#AWSChronosService,aws.protocols#restJson1
schemas-2019-12-02.json,com.amazonaws.schemas#schemas,aws.protocols#restJson1
secrets-manager-2017-10-17.json,com.amazonaws.secretsmanager#secretsmanager,aws.protocols#awsJson1_1
security-ir-2018-05-10.json,com.amazonaws.securityir#SecurityIncidentResponse,aws.protocols#restJson1
securityhub-2018-10-26.json,com.amazonaws.securityhub#SecurityHubAPIService,aws.protocols#restJson1
securitylake-2018-05-10.json,com.amazonaws.securitylake#SecurityLake,aws.protocols#restJson1
serverlessapplicationrepository-2017-09-08.json,com.amazonaws.serverlessapplicationrepository#ServerlessApplicationRepository,aws.protocols#restJson1
service-catalog-2015-12-10.json,com.amazonaws.servicecatalog#AWS242ServiceCatalogService,aws.protocols#awsJson1_1
service-catalog-appregistry-2020-06-24.json,com.amazonaws.servicecatalogappregistry#AWS242AppRegistry,aws.protocols#restJson1
service-quotas-2019-06-24.json,com.amazonaws.servicequotas#ServiceQuotasV20190624,aws.protocols#awsJson1_1
servicediscovery-2017-03-14.json,com.amazonaws.servicediscovery#Route53AutoNaming_v20170314,aws.protocols#awsJson1_1
ses-2010-12-01.json,com.amazonaws.ses#SimpleEmailService,aws.protocols#awsQuery
sesv2-2019-09-27.json,com.amazonaws.sesv2#SimpleEmailService_v2,aws.protocols#restJson1
sfn-2016-11-23.json,com.amazonaws.sfn#AWSStepFunctions,aws.protocols#awsJson1_0
shield-2016-06-02.json,com.amazonaws.shield#AWSShield_20160616,aws.protocols#awsJson1_1
signer-2017-08-25.json,com.amazonaws.signer#WallabyService,aws.protocols#restJson1
signin-2023-01-01.json,com.amazonaws.signin#Signin,aws.protocols#restJson1
simspaceweaver-2022-10-28.json,com.amazonaws.simspaceweaver#SimSpaceWeaver,aws.protocols#restJson1
snow-device-management-2021-08-04.json,com.amazonaws.snowdevicemanagement#SnowDeviceManagement,aws.protocols#restJson1
snowball-2016-06-30.json,com.amazonaws.snowball#AWSIESnowballJobManagementService,aws.protocols#awsJson1_1
sns-2010-03-31.json,com.amazonaws.sns#AmazonSimpleNotificationService,aws.protocols#awsQuery
socialmessaging-2024-01-01.json,com.amazonaws.socialmessaging#SocialMessaging,aws.protocols#restJson1
sqs-2012-11-05.json,com.amazonaws.sqs#AmazonSQS,aws.protocols#awsJson1_0
ssm-2014-11-06.json,com.amazonaws.ssm#AmazonSSM,aws.protocols#awsJson1_1
ssm-contacts-2021-05-03.json,com.amazonaws.ssmcontacts#SSMContacts,aws.protocols#awsJson1_1
ssm-guiconnect-2021-05-01.json,com.amazonaws.ssmguiconnect#SSMGuiConnect,aws.protocols#restJson1
ssm-incidents-2018-05-10.json,com.amazonaws.ssmincidents#SSMIncidents,aws.protocols#restJson1
ssm-quicksetup-2018-05-10.json,com.amazonaws.ssmquicksetup#QuickSetup,aws.protocols#restJson1
ssm-sap-2018-05-10.json,com.amazonaws.ssmsap#SsmSap,aws.protocols#restJson1
sso-2019-06-10.json,com.amazonaws.sso#SWBPortalService,aws.protocols#restJson1
sso-admin-2020-07-20.json,com.amazonaws.ssoadmin#SWBExternalService,aws.protocols#awsJson1_1
sso-oidc-2019-06-10.json,com.amazonaws.ssooidc#AWSSSOOIDCService,aws.protocols#restJson1
storage-gateway-2013-06-30.json,com.amazonaws.storagegateway#StorageGateway_20130630,aws.protocols#awsJson1_1
sts-2011-06-15.json,com.amazonaws.sts#AWSSecurityTokenServiceV20110615,aws.protocols#awsQuery
supplychain-2024-01-01.json,com.amazonaws.supplychain#GalaxyPublicAPIGateway,aws.protocols#restJson1
support-2013-04-15.json,com.amazonaws.support#AWSSupport_20130415,aws.protocols#awsJson1_1
support-app-2021-08-20.json,com.amazonaws.supportapp#SupportApp,aws.protocols#restJson1
swf-2012-01-25.json,com.amazonaws.swf#SimpleWorkflowService,aws.protocols#awsJson1_0
synthetics-2017-10-11.json,com.amazonaws.synthetics#Synthetics,aws.protocols#restJson1
taxsettings-2018-05-10.json,com.amazonaws.taxsettings#TaxSettings,aws.protocols#restJson1
textract-2018-06-27.json,com.amazonaws.textract#Textract,aws.protocols#awsJson1_1
timestream-influxdb-2023-01-27.json,com.amazonaws.timestreaminfluxdb#AmazonTimestreamInfluxDB,aws.protocols#awsJson1_0
timestream-query-2018-11-01.json,com.amazonaws.timestreamquery#Timestream_20181101,aws.protocols#awsJson1_0
timestream-write-2018-11-01.json,com.amazonaws.timestreamwrite#Timestream_20181101,aws.protocols#awsJson1_0
tnb-2008-10-21.json,com.amazonaws.tnb#TNB,aws.protocols#restJson1
transcribe-2017-10-26.json,com.amazonaws.transcribe#Transcribe,aws.protocols#awsJson1_1
transcribe-streaming-2017-10-26.json,com.amazonaws.transcribestreaming#Transcribe,aws.protocols#restJson1
transfer-2018-11-05.json,com.amazonaws.transfer#TransferService,aws.protocols#awsJson1_1
translate-2017-07-01.json,com.amazonaws.translate#AWSShineFrontendService_20170701,aws.protocols#awsJson1_1
trustedadvisor-2022-09-15.json,com.amazonaws.trustedadvisor#TrustedAdvisor,aws.protocols#restJson1
verifiedpermissions-2021-12-01.json,com.amazonaws.verifiedpermissions#VerifiedPermissions,aws.protocols#awsJson1_0
voice-id-2021-09-27.json,com.amazonaws.voiceid#VoiceID,aws.protocols#awsJson1_0
vpc-lattice-2022-11-30.json,com.amazonaws.vpclattice#MercuryControlPlane,aws.protocols#restJson1
waf-2015-08-24.json,com.amazonaws.waf#AWSWAF_20150824,aws.protocols#awsJson1_1
waf-regional-2016-11-28.json,com.amazonaws.wafregional#AWSWAF_Regional_20161128,aws.protocols#awsJson1_1
wafv2-2019-07-29.json,com.amazonaws.wafv2#AWSWAF_20190729,aws.protocols#awsJson1_1
wellarchitected-2020-03-31.json,com.amazonaws.wellarchitected#WellArchitectedApiServiceLambda,aws.protocols#restJson1
wisdom-2020-10-19.json,com.amazonaws.wisdom#WisdomService,aws.protocols#restJson1
workdocs-2016-05-01.json,com.amazonaws.workdocs#AWSGorillaBoyService,aws.protocols#restJson1
workmail-2017-10-01.json,com.amazonaws.workmail#WorkMailService,aws.protocols#awsJson1_1
workmailmessageflow-2019-05-01.json,com.amazonaws.workmailmessageflow#GiraffeMessageInTransitService,aws.protocols#restJson1
workspaces-2015-04-08.json,com.amazonaws.workspaces#WorkspacesService,aws.protocols#awsJson1_1
workspaces-instances-2022-07-26.json,com.amazonaws.workspacesinstances#EUCMIFrontendAPIService,aws.protocols#awsJson1_0
workspaces-thin-client-2023-08-22.json,com.amazonaws.workspacesthinclient#ThinClient,aws.protocols#restJson1
workspaces-web-2020-07-08.json,com.amazonaws.workspacesweb#AWSErmineControlPlaneService,aws.protocols#restJson1
xray-2016-04-12.json,com.amazonaws.xray#AWSXRay,aws.protocols#restJson1
